id,otel_id,otel_ad,yorum,opinion,score
142,30,Presa Di Finica Hotel,"Negatif yonu, Yatak yaylari artik ben bittim diyor degismesi lagzim",olumsuz,0.9972995519638062
143,30,Presa Di Finica Hotel,"Negatif yonu, yemekler yetersiz ve cok kotu personel yetersiz ve kalifiye degil. odalar cok kirli ve mobilyalar cok eski.",olumsuz,0.9984435439109802
144,30,Presa Di Finica Hotel,"Pozitif yonu, Cocuklarin cok eglendigini soyleyebilirim. Barda gorevli arkadaslar cok iyiler ve cok yardimci oluyorlar. Plaj kismina bir tunel ile ulasilmasi cok guzel. Disco bolumunu cok begendik guzel fotograflar cekilmek icin iyi dekor edilmis.",olumlu,0.9983522295951843
145,30,Presa Di Finica Hotel,"Negatif yonu, Yemeklerde tavuk kullaniminin biraz azaltilmasi lazim.",olumsuz,0.9985688328742981
146,73,Mysea Hotels Alara,"Pozitif yonu, Fiyati, denizi temiz",olumlu,0.9983254075050354
147,73,Mysea Hotels Alara,"Negatif yonu, Odalar, yemekler, hijyen",olumsuz,0.9978507161140442
148,73,Mysea Hotels Alara,"Negatif yonu, Yemek ortam hijyen her konuda problemli",olumsuz,0.9986788034439087
149,39,Sealife Buket Beach Hotel,"Pozitif yonu, Isteklerimizin aninda karsilandigi, bol aktiviteli eglenceli zaman gecirdigimiz bir tatildi. Denize sifir olmasi bizim icin en guzeliydi.",olumlu,0.9987768530845642
150,39,Sealife Buket Beach Hotel,"Pozitif yonu, Her konuda basarili",olumlu,0.9982165098190308
151,39,Sealife Buket Beach Hotel,"Pozitif yonu, HERSEY..COK IYI",olumlu,0.9920915961265564
152,39,Sealife Buket Beach Hotel,"Negatif yonu, YOKKK.........",olumsuz,0.9823264479637146
153,39,Sealife Buket Beach Hotel,"Pozitif yonu, ODA TEMIZLIGI YAPAN ARKADASLAR COK ILGILIYDI ODA TEMIZLIGINDEN MEMNUN KALDIK. LOBIDE VERILEN HIZMETTE COK GUZELDI ONDER BEYE TESEKKUR EDERIZ.",olumlu,0.9982765316963196
154,39,Sealife Buket Beach Hotel,"Negatif yonu, TURK HAMAMINDA KESE YAPMAMIZA IZIN VERILMEDI 3-4 SEFER KONTROL ETTILER KESE YAPIYORMUYUZ DIYE BU DURUM COK KOTUYDU.RESTAURANT BOLUMUNDE BARDAK VE TABAKLARIN TEMIZLIGINE DIKKAT EDILMESI LAZIM TEMIZ BARDAK BULMAKTA ZORLANDIK LEKELIYDI BARDAK KENARLARI TAM TEMIZLENMEMISTI.TABAKLARDA AYNI SEKILDE LEKELIYDI.",olumsuz,0.9903868436813354
155,39,Sealife Buket Beach Hotel,"Pozitif yonu, Yemekler guzel oda temizligi hizmet cok guzel konumunda cok iyi",olumlu,0.9988158941268921
156,101,Tac Premier Hotel Spa,"Pozitif yonu, Personeller cok nazik ve cok ilgililer, en cok hosuma giden buydu, kalabalik olmadigi icin yemek ve ikram saatlerin de herhangi kaos ve kargasa yoktu her turlu yiyecek icecege rahatlikla ulasabiliyorduk icecekler guzeldi",olumlu,0.9980766773223877
157,101,Tac Premier Hotel Spa,"Negatif yonu, Kaldigimiz Odayi  begenmedim eski kucuk ve bakimsiz, ekstre odeme yaparak rezerve ettigimiz odadan farkli bir oda verdiler bize, ayrica animasyon cok zayifdi, neredeyse animasyon yok gibi birsey",olumsuz,0.9973676800727844
158,101,Tac Premier Hotel Spa,"Pozitif yonu, Odalarinizin genisligi  aile icin uygun olculerde.havuz yeteri kadar buyuk ve kullanisli",olumlu,0.9988452792167664
159,101,Tac Premier Hotel Spa,"Negatif yonu, Odadaki tuvalet banyoda havalandirma olmamasi. Temizlik personelin tuvaleti paspasladiktan sonra mobu eliyle suya tutup odanin icini paspaslamasi. 3 blokta kaldik ve katlara cikis tek asansorle arada bir ariza yapti mecburen uzun bir yuruyus sonrasi havuz ve yemek alanina gecis.klima motorlarinin tam balkonda oturulan yere asilmasi ve gurultuden ve sicak hava atmasindan dolayi oturamama.",olumsuz,0.9976765513420105
160,101,Tac Premier Hotel Spa,"Pozitif yonu, Personeli guler yuzlu.   Burdan da isim vererek belirtmek isterim ki,  Emre ,Caglar,Safa, Berat,Memnune, Mehmet, Ozan hepsi o kadar guler yuzlu o kadar samimi ve ictenlikle davraniyorlar. Tesekkur ederim.",olumlu,0.9981464147567749
161,125,Porto Bello Hotel Resort Spa,"Pozitif yonu, Calisanlar cok guleryuzlu  ve yardimsever odalar hijyenik ve konforlu",olumlu,0.9988405704498291
162,125,Porto Bello Hotel Resort Spa,"Pozitif yonu, Calisanlar ve otel cok guzeldi",olumlu,0.9986356496810913
163,125,Porto Bello Hotel Resort Spa,"Pozitif yonu, Denize cok yakin,personel guler yuzlu,",olumlu,0.9987156987190247
164,125,Porto Bello Hotel Resort Spa,"Negatif yonu, Kokteyl cesitleri iyilestirilebilir.",olumsuz,0.9892495274543762
165,108,Bodrum Park Resort,"Pozitif yonu, Calisanlar cok ilgili ve guler yuzlu",olumlu,0.99864661693573
166,108,Bodrum Park Resort,"Negatif yonu, Lizbonlarin daha  sik olmasi iyi olur",olumsuz,0.9957180619239807
167,114,Diamond Elite Hotel Spa,"Pozitif yonu, Her sey cok guzeldi",olumlu,0.9973057508468628
168,235,Relax Beach Hotel,"Pozitif yonu, Denize yakinlik, havuz, anayola yakinlik, calisanlarin samimiyeti, orta buyuklukte bir yer olmasi, Cihat Bey.",olumlu,0.99899822473526
169,235,Relax Beach Hotel,"Negatif yonu, Sonuna ve hamam ucretsiz olsa daha mutlu olurduk.",olumsuz,0.9946543574333191
170,235,Relax Beach Hotel,"Pozitif yonu, olumlu yonu salatalar fena degildi Personel elinden geleni yapmaya calisiyor zaten o tesis personel sayesinde ayakta duruyor diye dusunuyorum",olumlu,0.9980567693710327
171,235,Relax Beach Hotel,"Negatif yonu, Personel iyi fakat yonetim ve patron mantigi degismeli.",olumsuz,0.992406964302063
172,235,Relax Beach Hotel,"Pozitif yonu, Otel aktiviteleri cok guzel heryer piril piril hergun oda temizligi yapiliyor ekstra temizlik ihtiyacimizin bile yardimci oldular",olumlu,0.9989871382713318
173,235,Relax Beach Hotel,"Negatif yonu, Turk kahvesinin ucretli olmasi:)",olumsuz,0.9980714321136475
174,235,Relax Beach Hotel,"Pozitif yonu, Denize yakinlik, havuz, anayola yakinlik, calisanlarin samimiyeti, orta buyuklukte bir yer olmasi, Cihat Bey.",olumlu,0.99899822473526
175,235,Relax Beach Hotel,"Negatif yonu, Sonuna ve hamam ucretsiz olsa daha mutlu olurduk.",olumsuz,0.9946543574333191
176,235,Relax Beach Hotel,"Pozitif yonu, olumlu yonu salatalar fena degildi Personel elinden geleni yapmaya calisiyor zaten o tesis personel sayesinde ayakta duruyor diye dusunuyorum",olumlu,0.9980567693710327
177,235,Relax Beach Hotel,"Negatif yonu, Personel iyi fakat yonetim ve patron mantigi degismeli.",olumsuz,0.992406964302063
178,235,Relax Beach Hotel,"Pozitif yonu, Otel aktiviteleri cok guzel heryer piril piril hergun oda temizligi yapiliyor ekstra temizlik ihtiyacimizin bile yardimci oldular",olumlu,0.9989871382713318
179,235,Relax Beach Hotel,"Negatif yonu, Turk kahvesinin ucretli olmasi:)",olumsuz,0.9980714321136475
180,40,Selene Beach Spa Hotel,"Pozitif yonu, Otelin bulundugu mevki, ambiyansi, cocuk olmamasi, bazi personellerin guleryuzlu olmasi. Yemeklerinin cogunlugu lezzeti iyiydi.",olumlu,0.9986940622329712
181,40,Selene Beach Spa Hotel,"Negatif yonu, Denizi oldukca kirli. Diger komsu otellerde anlasarak denizin dibi temizlenebilir.",olumsuz,0.9965882897377014
182,6,Club Grand Aqua,"Pozitif yonu, Genelde alman turist agirlikta. Yemekler cesitli ve cok lezzetli. Havuz harika sadece yandaki otel ile ortak kullanim oldugundan cesitlilik saglanmis. Cok guzeldi..",olumlu,0.9981920719146729
183,6,Club Grand Aqua,"Pozitif yonu, personel hizmet ve kalitesi cok iyiydi. yemekler mukemmeldi. oda konforu cok basariliydi .",olumlu,0.9957162737846375
184,6,Club Grand Aqua,"Negatif yonu, internet sitelerindeki resimler cok kotu otel ile internet tanitimi arasinda daglar kadar fark var. internette tanitim bu otele yakismamis . cok iyi bir urunu cok kotu tanitiyorlar",olumsuz,0.9888608455657959
185,53,Hedef Kleopatra Hotel,"Negatif yonu, Havuzda hep gunesli oldugu icin biraz kullanissiz sadece",olumsuz,0.9973121881484985
186,53,Hedef Kleopatra Hotel,"Pozitif yonu, 5 kisilik otel konaklamamizda otelin tum olanaklarindan yararlandik. Temiz, cesitli yemekler, ilgili personel.",olumlu,0.9984874725341797
187,45,Turunc Premium Hotel,"Pozitif yonu, Deniz mukemmel ,personel saygili ve ozverili calisiyor.",olumlu,0.9989216327667236
188,45,Turunc Premium Hotel,"Negatif yonu, Odada gider kokusundan uyunmuyor,yemeklerde cesitlilik arttirilmali ,icecekte alternatif markalar bulunmali. Ornegin sadece Yeni Raki markasi olmasi otele yakismiyor .",olumsuz,0.9980537295341492
189,45,Turunc Premium Hotel,"Pozitif yonu, Turunc sessiz bir yer, kafa dinlemek isteyenler icin ideal. Otel, personel, otelin konumu, plaj ve havuzu guzel.",olumlu,0.9953120946884155
190,45,Turunc Premium Hotel,"Negatif yonu, Aksam 22:30 itibariyle hayat bitiyor.",olumsuz,0.9980998635292053
191,45,Turunc Premium Hotel,"Pozitif yonu, Personel mukemmel",olumlu,0.9964593052864075
192,45,Turunc Premium Hotel,"Negatif yonu, Yemek cesitleri",olumsuz,0.9963958263397217
193,45,Turunc Premium Hotel,"Pozitif yonu, Hersey superdi.",olumlu,0.9979138374328613
194,45,Turunc Premium Hotel,"Negatif yonu, Olumsuz Yonu yok.",olumsuz,0.5105348825454712
195,31,Queens Park Resort Goynuk,"Pozitif yonu, Ilk girdigimizde guler yuzlu bir karsilama sonrasi eksiksiz odaya yerlestik temizlik cok iyiydi yemekler ve icecekler f/p olarak cok iyiydi hicbir asik suratla karsilasmadik ne istediysek gerceklesti",olumlu,0.9989587664604187
196,31,Queens Park Resort Goynuk,"Negatif yonu, Olumsuz hicbir durumla karsilasmadik",olumlu,0.6801767349243164
197,31,Queens Park Resort Goynuk,"Pozitif yonu, Yemekler cok lezzetli. Havuz yeterli buyuklukte. Denizi guzel cabuk derinlesse de eglenecek kadar sig alan mevcut. Duzenli tertipli ortak kullanim alanlari bir arada yemekhanede eksikler hemen tamamlaniyor. Tatlilar cok lezzetli. Tavsiye edilir. Club odalara bir kopruden geciliyor ama cok uzak sayilmaz.",olumlu,0.9974725246429443
198,31,Queens Park Resort Goynuk,"Negatif yonu, Yemeklerde kirmizi et secenegi cok az. Bir de sezlonglari havuzun kenarina ve merdiven diplerine almalarina musaade edilmemeli havuza girip cikmak ve havuz kenarinda takilmak sikinti oluyor.",olumsuz,0.9699296951293945
199,31,Queens Park Resort Goynuk,"Pozitif yonu, Personel Havuz Deniz",olumlu,0.9981759190559387
200,31,Queens Park Resort Goynuk,"Negatif yonu, Yemek cesitliligi az idi.",olumsuz,0.9972580671310425
201,31,Queens Park Resort Goynuk,"Pozitif yonu, Personel iyi onerilecek otel",olumlu,0.9981197118759155
202,31,Queens Park Resort Goynuk,"Negatif yonu, Olumsuz yok",olumlu,0.8623688220977783
203,155,Soz Hotel Gumbet (Ex. The Best Life Hotel Gumbet),"Negatif yonu, Temizlik adam akilli yok yemekler her gun ayni denizde plaj yok",olumsuz,0.998726487159729
204,64,Oba Star Hotel Spa,"Pozitif yonu, Yemekleri cok lezzetliydi",olumlu,0.9984188675880432
205,64,Oba Star Hotel Spa,"Negatif yonu, Calisan personeller cok kotu hepsi zoraki calisiyor gibi sanki icecek istediginde tersler cok disiplin de yok",olumsuz,0.9989694952964783
206,153,Dragut Point South Hotel,"Pozitif yonu, Hijyen iyiydi ve personelleri guler yuzluydu.",olumlu,0.9987615346908569
207,153,Dragut Point South Hotel,"Negatif yonu, Cocuk aktiviteleri hic yok cocuklu ailelere gore degil.",olumsuz,0.9978976249694824
208,153,Dragut Point South Hotel,"Pozitif yonu, Personelin guler yuzune hayran kaldim.Fatih bey ,Salih bey ayrica tesekkurler",olumlu,0.999312162399292
209,153,Dragut Point South Hotel,"Negatif yonu, Oda temizligi 0 soylemeden hic birsey yaptiramiyorsunuz ama gorevli olan ablayada ayrica tesekkur ederim.Cunku ne istedigiysem elinden geldigince karsilamaya calisti .",olumsuz,0.9887828826904297
210,153,Dragut Point South Hotel,"Pozitif yonu, Personel guleryuzlu",olumlu,0.996894896030426
211,153,Dragut Point South Hotel,"Negatif yonu, Yemek cesiti gelistirilmeli oda temizligi sadece yatak duzeltmekten ve copleri atmaktan ibaret… maalesef memnun kalmadim tekrar tercih edecegim bir otel degil",olumsuz,0.9981045126914978
212,153,Dragut Point South Hotel,"Pozitif yonu, Sahil oteli",olumlu,0.9978047609329224
213,153,Dragut Point South Hotel,"Negatif yonu, Personel daha bilgili ve ozenli olmali catal bicaklar masalara atilmadigi icin paketlenmeli herkes kendi aliyor hijyen acisindan iyi degil bardaklar mika veya plastik. Havuz harici cam bardak kullanilabilir. icecek sunumlari kaliteli olmali. Yeterli personel bulunmadigi icin barlarda zaman zaman calisan yok. Kaliteli hizmet guleryuz ve bilincli yonetimle cok daha guzel bir otel olabilir",olumsuz,0.9409856796264648
214,153,Dragut Point South Hotel,"Pozitif yonu, Personelin guleryuzu ve sevecenligi",olumlu,0.9980493783950806
215,153,Dragut Point South Hotel,"Negatif yonu, Yemeklerin kalitesizligi",olumsuz,0.997795581817627
216,35,Royal Alhambra Palace,"Pozitif yonu, Resepsiyondaki kizlar cok. Ilgiliydi tesekkurler",olumlu,0.9988276958465576
217,35,Royal Alhambra Palace,"Pozitif yonu, Otelin konumu, odalar, yemekler, bahcedeki barlar ve yemek kosesi, canli muzik, hizmet, personel kisacasi her sey cok guzeldi. Olumsuz hic bir sey yoktu. Cok memnun kaldik. Tekrar gelmek isteriz.",olumlu,0.8356196880340576
218,135,Campus Hill Hotel,"Pozitif yonu, Odalar temiz Personeller ilgili Isletme muduru cok iyi biriydi. Hizmet guzeldi Havuz, deniz harikaydi",olumlu,0.9979220628738403
219,135,Campus Hill Hotel,"Negatif yonu, Yiyecekler de cesit artirilmali ve koku konusunda dikkat edilmeli.  Sogan dogradiklari bicakla karpuz dogranmis kisaca bunu desem yeterli...",olumsuz,0.9983583688735962
220,254,Side Sunport Hotel Spa (Ex. Side Sungate),"Pozitif yonu, Aslinda giderken korkuyordum ne cikacak diye ama mukemmel otesi bir tatil yasadim??",olumlu,0.9991405606269836
221,254,Side Sunport Hotel Spa (Ex. Side Sungate),"Negatif yonu, Olumsuz yonu otelde Turk turist yok denecek kadar az. Her seyin Almanca olmasi sartlardan kaynaklaniyor ama kendi ulkemde multeci gibi hissettim. Bu da otelden degil ulkenin sartlarindan kaynakli",olumsuz,0.9975472092628479
222,115,Diamond Premium Hotel Spa,"Pozitif yonu, Personel cok keyifli ve eglenceli insanlar guler yuzluler bu bizi cok mutlu etti .",olumlu,0.9984013438224792
223,115,Diamond Premium Hotel Spa,"Negatif yonu, Gece Animasyon ekiplerinin performanslari arasinda cok fazla fark var . En kotu ekip maalesef Turk gosteri grubu .",olumsuz,0.9473781585693359
224,115,Diamond Premium Hotel Spa,"Pozitif yonu, kizimla konakladigim otelde hijyen,personel,performans,yemek hersey cok guzeldi.Butun personel ihtiyacinizi anlamak icin ugrasiyor ve buda sizi mutlu ediyor.",olumlu,0.9990240335464478
225,115,Diamond Premium Hotel Spa,"Negatif yonu, Otelin su olumsuzdu diye degerlendirecegim onemli bir seyi yok.Ben mayis ayinda konakladim tam sezonunu bilmiyorum nasil bir performans ama benim icin harikaydi.",olumsuz,0.9800780415534973
226,115,Diamond Premium Hotel Spa,"Pozitif yonu, Konfor & temizlik & yemek & personel & animasyon ????????????harika bir tatil gecirdik . Tavsiye ederim .",olumlu,0.9976702928543091
227,115,Diamond Premium Hotel Spa,"Negatif yonu, havuz animasyonunda biraz daha fazla etkinlikler olabilir.",olumsuz,0.9976106286048889
228,115,Diamond Premium Hotel Spa,"Pozitif yonu, Yemekler guzel ve yeterli havuz cok guzel personel outhis hep guler yuzlu yardim ediyorlar terasta oturuyorsunuz size icecek getirmek icin soruyorlar muthisti",olumlu,0.997708797454834
229,115,Diamond Premium Hotel Spa,"Negatif yonu, Aksam eglenceleri yetersizdi",olumsuz,0.9980558753013611
230,237,Silver Hotel,"Pozitif yonu, Ufak tefek aksakliklar disinda tam bir aile oteli. Personel guleryuzlu ve caliskan. Odalarin temizligi konusuna biraz daha ozen gosterelebilir ancak calisanlar ellerinden geleni yapmaya calisiyor. Mutfak ve cesitlilik iyi ancak kullanilan catal bicak ve tabaklar yenilenme istiyor gibi. Yogunluk olmasina karsin verilen hizmet iyi. Herhangi birsey icin 'bitti kalmadi' denilmiyor. ancak, cayin demlenmesi konusunda misafirlerin zamansiz mudahaleleri sikinti oluyor. Hersey icin tesekkurler.",olumlu,0.9899634718894958
231,237,Silver Hotel,"Negatif yonu, Beklentilerinize gore ve baktiginiz yere gore yani eksik ararsaniz bulursunuz, ancak ful olan bir otelde bir takim aksakliklarin olmasi normal. Belki spor gibi aktiveteler icin yeni alanlar olusturulabilir. Tesekkurler.",olumsuz,0.9890726804733276
232,74,Dragut Point North Hotel,"Pozitif yonu, Personel cok yardimsever ve ilgili. Odalarin klimalari gayet yeterli. Cay,kahve cok lezzetli. Pide cok basarili.",olumlu,0.996749997138977
233,74,Dragut Point North Hotel,"Negatif yonu, Havuzun bir tarafi cok ruzgar aliyor sezlonglar yetersiz denizde dalgakiran yetersiz asiri yosunlu. Ortak wc ler cok kotu ve bakimsiz. Hazir kofte yerine daha lezzetli bir kofte tercih edilebilir izgara aksam yemegi icin cesitlendirelebilir",olumsuz,0.9958526492118835
234,74,Dragut Point North Hotel,"Pozitif yonu, Bazi personelleri ilgiliydi",olumlu,0.9977062940597534
235,74,Dragut Point North Hotel,"Negatif yonu, Her sey cok kotuydu cok pismanim",olumsuz,0.9981800317764282
236,74,Dragut Point North Hotel,"Pozitif yonu, Calisan personeller cok ilgili alakaliydi",olumlu,0.9989862442016602
237,74,Dragut Point North Hotel,"Negatif yonu, Oda temizligi konusunda biraz daha hassas davranilmasi gerekir.",olumsuz,0.997150182723999
238,9,Doria Hotel Bodrum,"Pozitif yonu, Tesis temiz, odalar konforlu, personel saygili ve guler yuzlu.",olumlu,0.9986324906349182
239,8,Crystal Palace Luxury Resort Spa,"Pozitif yonu, Denizi cok guzeldi.Oda konforlu",olumlu,0.998119592666626
240,8,Crystal Palace Luxury Resort Spa,"Negatif yonu, Aktiviteler cok azdi .Kaydiraklar 3-4 tane.Tatlilar bayat veya lezzetsizdi .",olumsuz,0.9967353343963623
241,8,Crystal Palace Luxury Resort Spa,"Pozitif yonu, Plaj konum",olumlu,0.9972193241119385
242,8,Crystal Palace Luxury Resort Spa,"Negatif yonu, Yeme icme berbat birde restorani ayirmislar yetiskin bolumu iyi oturur oturmaz bir gorevli sisinle ilgileniyor cocuklu bolum tam bi rezalet personel elinden geleni yapiyor ama yetersiz ve cogu acemi animasyon yok gibi otel alani dar iki gun sora sikiliyorsun vs vs",olumsuz,0.9979450702667236
243,8,Crystal Palace Luxury Resort Spa,"Pozitif yonu, plas havlulari odalar da bulunmasi ve gun icinde spa dan degisikligi yapilmasi",olumlu,0.9977380633354187
244,8,Crystal Palace Luxury Resort Spa,"Negatif yonu, BENIM ICIN TEK ozlem GECE 02 ye kadar acik olan barda muzik calinmamasi.",olumsuz,0.9968374371528625
245,36,Royal Dragon Side,"Pozitif yonu, ODALAR GUZEL, YEMEKLER HARIKA",olumlu,0.9986613392829895
246,36,Royal Dragon Side,"Negatif yonu, FOTOGRAFLARDAKI AQUAPARK YOKTU. BIZ ONA GORE SECTIK. BU BIZI MEMNUN ETMEDI. FOTOGRAFLARI GUNCELLEMEMISLER VS. BU BAHANE DEGIL. YANLIS OLDU",olumsuz,0.9971715211868286
247,102,Vita Bella Hotel Resort Spa,"Pozitif yonu, Otelin konumu temizligi ve personelleri cok iyiydiler guler yuzlu ve yardimci olmaya aciklardi.Spa da masajdan cok memnun kaldim.Havuz cok temiz ve berrakti iskelesi olmasi ve mimari olarak goruntu cok guzeldi",olumlu,0.9970865249633789
248,102,Vita Bella Hotel Resort Spa,"Negatif yonu, Kahvalti tek cesit her gun ayni seyler var bu olumsuz yonlerinden birisi.Odada 2 kisi gelindiginde valiz koyacak acacak yer yok buna bir cozul getirilebilir buyuk rahatlik olur. Oda ya kahvalti yok maalesef… Spa da hamamin tadilata ihtiyaci var gozden gecirilmeli.Ilaclama yetersiz her yer sinekti.",olumsuz,0.9964845776557922
355,79,Ayayorgi Hotel By T,"Pozitif yonu, Konumu cok iyi",olumlu,0.9978792667388916
249,65,The X Belek,"Pozitif yonu, Ekip mutluydu, hizmet cok iyiydi. Annem ve kizimla geldik hepsi cok memnun kaldi. Ne talep etsek fazlasiyla yapildi.",olumlu,0.9980461597442627
250,65,The X Belek,"Negatif yonu, Oda temizliginden mutsuz olduk. Odamizi degistrme talebinde bulunduk, bizden kaynakli bir durumdu saolaunlar yardimci oldular ama verilen odanin balkonu inanilmaz tozluydu.",olumsuz,0.9977004528045654
251,65,The X Belek,"Pozitif yonu, Yetiskin ve cocuk alanlarinin ayri olmasi, yiyecek icecek kalitesi, temizlik olumlu",olumlu,0.9983349442481995
